,content_id,content_title,content_type,duration,avg_rating,cast/producer_for_anime,director/studio_for_anime,content_genres,content_description,release_year
8365,16041,Chogattai Majutsu Robot Ginguiser Specials,Special,24 min. per ep.,5.69,Unknown,Nippon Animation,"Adventure, Mecha, Sci-Fi","PG-13 - Teens 13 or older
Chogattai Majutsu Robot Ginguiser Specials is a Special. Genre: Adventure, Mecha, Sci-Fi. Produced by Unknown, Studio: Nippon Animation.",2009
8366,23191,Chokin no Susume,Movie,Unknown,6.82,Unknown,Unknown,Comedy,"G - All Ages
Chokin no Susume is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",1917
8367,34259,Chotto Ugoku!? &quot;Futeneko&quot;,OVA,40 min.,6.33,Aniplex,Unknown,Comedy,"G - All Ages
Chotto Ugoku!? &quot;Futeneko&quot; is a OVA. Genre: Comedy. Produced by Aniplex, Studio: Unknown.",2012
8368,31749,Chou Kidougai-ku: Kashiwa-no-Ha,ONA,1 min.,5.14,"Rakuonsha, Yamato Works",Unknown,Mecha,"PG - Children
Chou Kidougai-ku: Kashiwa-no-Ha is a ONA. Genre: Mecha. Produced by Rakuonsha, Yamato Works, Studio: Unknown.",2015
8369,6636,Chou Kousoku Galvion,TV,25 min. per ep.,6.29,"TV Asahi, Kokusai Eigasha",Artmic,"Action, Military, Sci-Fi, Police, Mecha","PG-13 - Teens 13 or older
Chou Kousoku Galvion is a TV. Genre: Action, Military, Sci-Fi, Police, Mecha. Produced by TV Asahi, Kokusai Eigasha, Studio: Artmic.",1984
8370,21433,Chou Zenmairobo: Patrasche,TV,2 min. per ep.,4.68,Unknown,Nippon Animation,"Comedy, Historical, Mecha, Parody, Sci-Fi","G - All Ages
Chou Zenmairobo: Patrasche is a TV. Genre: Comedy, Historical, Mecha, Parody, Sci-Fi. Produced by Unknown, Studio: Nippon Animation.",2013
8371,21545,Choubakumatsu Shounen Seiki Takamaru,OVA,30 min. per ep.,6.0,Unknown,J.C.Staff,"Action, Comedy, Fantasy","PG-13 - Teens 13 or older
Choubakumatsu Shounen Seiki Takamaru is a OVA. Genre: Action, Comedy, Fantasy. Produced by Unknown, Studio: J.C.Staff.",1991
8372,23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,TV,9 min. per ep.,5.09,"NHK, Asmik Ace Entertainment, Bushiroad, FOREST Hunting One",Fanworks,"Action, Game, Comedy, Kids","PG-13 - Teens 13 or older
Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa is a TV. Genre: Action, Game, Comedy, Kids. Produced by NHK, Asmik Ace Entertainment, Bushiroad, FOREST Hunting One, Studio: Fanworks.",2014
8373,32218,Choujikuu Seiki Orguss Memorial,OVA,50 min. per ep.,5.25,"Tokyo Movie Shinsha, Victor Entertainment",Artland,"Action, Sci-Fi, Adventure, Romance, Mecha","PG-13 - Teens 13 or older
Choujikuu Seiki Orguss Memorial is a OVA. Genre: Action, Sci-Fi, Adventure, Romance, Mecha. Produced by Tokyo Movie Shinsha, Victor Entertainment, Studio: Artland.",1985
8374,17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,OVA,24 min.,5.63,Ashi Production,Unknown,"Action, Sci-Fi, Mecha","PG-13 - Teens 13 or older
Choujuu Kishin Dancougar: Juusenki-tai Songs is a OVA. Genre: Action, Sci-Fi, Mecha. Produced by Ashi Production, Studio: Unknown.",
8375,30571,Chouon Senshi Borgman: Madnight☆Gigs!,OVA,28 min.,5.18,Unknown,Production Reed,"Action, Demons, Music, Sci-Fi, Shounen","PG-13 - Teens 13 or older
Chouon Senshi Borgman: Madnight☆Gigs! is a OVA. Genre: Action, Demons, Music, Sci-Fi, Shounen. Produced by Unknown, Studio: Production Reed.",1989
8376,8853,Chouriki Robo Galatt,TV,25 min. per ep.,6.72,Unknown,Sunrise,"Action, Adventure, Comedy, Mecha, Sci-Fi","PG-13 - Teens 13 or older
Chouriki Robo Galatt is a TV. Genre: Action, Adventure, Comedy, Mecha, Sci-Fi. Produced by Unknown, Studio: Sunrise.",1984
8377,24927,Chuuchuu Banban,Movie,25 min.,6.0,Unknown,Toei Animation,"Adventure, Kids","PG - Children
Chuuchuu Banban is a Movie. Genre: Adventure, Kids. Produced by Unknown, Studio: Toei Animation.",1970
8378,31690,Chuugakusei,OVA,37 min. per ep.,4.86,Unknown,Unknown,Comedy,"Not Rated
Chuugakusei is a OVA. Genre: Comedy. Produced by Unknown, Studio: Unknown.",2011
8379,9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,OVA,44 min.,6.0,"Tsuchida Productions, Wonder Kids",Unknown,"Police, Comedy, Romance, Drama","PG-13 - Teens 13 or older
Chuuhai Lemon: Love 30s - Ame ni Nurete mo is a OVA. Genre: Police, Comedy, Romance, Drama. Produced by Tsuchida Productions, Wonder Kids, Studio: Unknown.",1985
8380,34409,Chuuko Video-ya no Onna Tenin X,ONA,6 min.,5.73,Unknown,Unknown,"Comedy, Shounen","PG-13 - Teens 13 or older
Chuuko Video-ya no Onna Tenin X is a ONA. Genre: Comedy, Shounen. Produced by Unknown, Studio: Unknown.",2016
8381,28829,Cinterrier-jou no Hanamuko,Movie,11 min.,4.83,Unknown,Unknown,"Kids, Fantasy, Comedy","G - All Ages
Cinterrier-jou no Hanamuko is a Movie. Genre: Kids, Fantasy, Comedy. Produced by Unknown, Studio: Unknown.",
8382,32762,Circles,Music,4 min.,5.27,Space Shower Music,Unknown,Music,"G - All Ages
Circles is a Music. Genre: Music. Produced by Space Shower Music, Studio: Unknown.",2012
8383,10967,Circuit no Ookami II: Modena no Ken,OVA,44 min.,5.36,Magic Bus,Gainax,"Cars, Seinen","Not Rated
Circuit no Ookami II: Modena no Ken is a OVA. Genre: Cars, Seinen. Produced by Magic Bus, Studio: Gainax.",1990
8384,30818,City Hunter: Ryou no Propose,OVA,20 min.,6.66,Unknown,Kamikaze Douga,"Action, Mystery, Comedy, Police","PG-13 - Teens 13 or older
City Hunter: Ryou no Propose is a OVA. Genre: Action, Mystery, Comedy, Police. Produced by Unknown, Studio: Kamikaze Douga.",
8385,25969,Clock,Special,1 min.,3.81,Unknown,RG Animation Studios,Dementia,"G - All Ages
Clock is a Special. Genre: Dementia. Produced by Unknown, Studio: RG Animation Studios.",
8386,19695,Clover 4/3,ONA,3 min. per ep.,6.0,Studio Kaab,Unknown,"School, Drama","PG-13 - Teens 13 or older
Clover 4/3 is a ONA. Genre: School, Drama. Produced by Studio Kaab, Studio: Unknown.",2018
8387,32944,CoCO &amp; NiCO,TV,1 min. per ep.,5.63,"Sony Music Entertainment, MMDGP, Tokyo MX",Kachidoki Studio,"Comedy, Kids","G - All Ages
CoCO &amp; NiCO is a TV. Genre: Comedy, Kids. Produced by Sony Music Entertainment, MMDGP, Tokyo MX, Studio: Kachidoki Studio.",2016
8388,13501,Cofun Gal no Coffy,ONA,9 min. per ep.,4.53,Unknown,Unknown,"Comedy, Historical, Parody","G - All Ages
Cofun Gal no Coffy is a ONA. Genre: Comedy, Historical, Parody. Produced by Unknown, Studio: Unknown.",
8389,13503,Cofun Gal no Coffy (TV),TV,11 min. per ep.,5.92,Unknown,Unknown,"Comedy, Parody","PG-13 - Teens 13 or older
Cofun Gal no Coffy (TV) is a TV. Genre: Comedy, Parody. Produced by Unknown, Studio: Unknown.",2006
8390,13505,Cofun Gal no Coffy Campus Life,TV,10 min. per ep.,5.25,Unknown,Unknown,Comedy,"PG-13 - Teens 13 or older
Cofun Gal no Coffy Campus Life is a TV. Genre: Comedy. Produced by Unknown, Studio: Unknown.",2009
8391,13511,Cofun Gal no Coffy: Cofunderella,Movie,20 min.,5.0,Unknown,Unknown,Comedy,"G - All Ages
Cofun Gal no Coffy: Cofunderella is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",2010
8392,13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Movie,30 min.,4.6,Unknown,Unknown,Comedy,"G - All Ages
Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",2008
8393,13507,Cofun Gal no Coffy: Okehazama no Tatakai,Movie,16 min.,4.75,Unknown,Unknown,"Parody, Comedy, Historical","G - All Ages
Cofun Gal no Coffy: Okehazama no Tatakai is a Movie. Genre: Parody, Comedy, Historical. Produced by Unknown, Studio: Unknown.",2007
8394,30923,Colorful Ninja Iromaki,Movie,24 min.,5.9,EXA International,Signal. MD,Fantasy,"Not Rated
Colorful Ninja Iromaki is a Movie. Genre: Fantasy. Produced by EXA International, Studio: Signal. MD.",2016
8395,32628,Columbus no Daibouken,OVA,1 hr. 10 min.,6.33,SPO Entertainment,Unknown,"Adventure, Historical, Drama","G - All Ages
Columbus no Daibouken is a OVA. Genre: Adventure, Historical, Drama. Produced by SPO Entertainment, Studio: Unknown.",1992
8396,16794,Computer Haekjeonham Pokpa Daejakjeon,Movie,1 hr. 8 min.,4.71,Unknown,Unknown,"Action, Sci-Fi, Shounen","G - All Ages
Computer Haekjeonham Pokpa Daejakjeon is a Movie. Genre: Action, Sci-Fi, Shounen. Produced by Unknown, Studio: Unknown.",
8397,30247,Congming de Yixiu Zhi Fan Dou Gongzhu,Movie,1 hr. 21 min.,5.69,Unknown,Unknown,"Kids, Comedy, Historical","G - All Ages
Congming de Yixiu Zhi Fan Dou Gongzhu is a Movie. Genre: Kids, Comedy, Historical. Produced by Unknown, Studio: Unknown.",2014
8398,25985,Contact,Special,1 min.,5.26,Unknown,RG Animation Studios,"Sci-Fi, Comedy, Kids","G - All Ages
Contact is a Special. Genre: Sci-Fi, Comedy, Kids. Produced by Unknown, Studio: RG Animation Studios.",
8399,25977,Contact 2,Special,3 min.,5.81,Unknown,RG Animation Studios,"Kids, Comedy, Sci-Fi","G - All Ages
Contact 2 is a Special. Genre: Kids, Comedy, Sci-Fi. Produced by Unknown, Studio: RG Animation Studios.",
8400,29749,Convenience Store Senki Purin-tai,ONA,1 min. per ep.,4.45,Opera House,Unknown,Comedy,"G - All Ages
Convenience Store Senki Purin-tai is a ONA. Genre: Comedy. Produced by Opera House, Studio: Unknown.",
8401,24901,Cook no Polka,Music,2 min.,4.61,NHK,Unknown,"Kids, Music","G - All Ages
Cook no Polka is a Music. Genre: Kids, Music. Produced by NHK, Studio: Unknown.",1964
8402,30050,Cooking Papa Christmas Special,Special,46 min.,6.06,Unknown,Eiken,"Slice of Life, Comedy","Not Rated
Cooking Papa Christmas Special is a Special. Genre: Slice of Life, Comedy. Produced by Unknown, Studio: Eiken.",
8403,32630,Coral no Tanken,TV,25 min. per ep.,5.77,TBS,Unknown,"Adventure, Kids, Music","G - All Ages
Coral no Tanken is a TV. Genre: Adventure, Kids, Music. Produced by TBS, Studio: Unknown.",1979
8404,5990,Cosmic Fantasy: Ginga Me Hyou no Wana,OVA,42 min.,5.63,Tokuma Shoten,Unknown,"Action, Sci-Fi, Space, Comedy, Romance, Fantasy","PG-13 - Teens 13 or older
Cosmic Fantasy: Ginga Me Hyou no Wana is a OVA. Genre: Action, Sci-Fi, Space, Comedy, Romance, Fantasy. Produced by Tokuma Shoten, Studio: Unknown.",1994
8405,29711,Countdown,Movie,1 min.,4.61,Unknown,Unknown,Dementia,"G - All Ages
Countdown is a Movie. Genre: Dementia. Produced by Unknown, Studio: Unknown.",
8406,26235,Crayon no Hoshi,OVA,14 min.,5.0,Unknown,Unknown,"Drama, Kids","G - All Ages
Crayon no Hoshi is a OVA. Genre: Drama, Kids. Produced by Unknown, Studio: Unknown.",
8407,33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,ONA,8 min. per ep.,6.8,Unknown,Shin-Ei Animation,"Sci-Fi, Space, Comedy, Ecchi, Seinen","G - All Ages
Crayon Shin-chan Gaiden: Alien vs. Shinnosuke is a ONA. Genre: Sci-Fi, Space, Comedy, Ecchi, Seinen. Produced by Unknown, Studio: Shin-Ei Animation.",2016
8408,31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,Movie,1 hr. 36 min.,7.13,"TV Asahi, Asatsu DK",Shin-Ei Animation,"Comedy, Seinen","G - All Ages
Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki is a Movie. Genre: Comedy, Seinen. Produced by TV Asahi, Asatsu DK, Studio: Shin-Ei Animation.",2016
8409,30955,Crazy Monkey,Movie,1 min.,5.2,Unknown,Unknown,Ecchi,"R+ - Mild Nudity
Crazy Monkey is a Movie. Genre: Ecchi. Produced by Unknown, Studio: Unknown.",1980
8410,33534,Curly,ONA,3 min.,4.67,Echoes,Unknown,Comedy,"G - All Ages
Curly is a ONA. Genre: Comedy. Produced by Echoes, Studio: Unknown.",2014
8411,33685,Cyborg 009: Call of Justice 1,Movie,2 hr.,6.46,"Production I.G, Ishimori Pro","OLM Digital, Signal. MD","Action, Sci-Fi, Adventure, Mecha, Shounen","PG - Children
Cyborg 009: Call of Justice 1 is a Movie. Genre: Action, Sci-Fi, Adventure, Mecha, Shounen. Produced by Production I.G, Ishimori Pro, Studio: OLM Digital, Signal. MD.",2016
8412,33686,Cyborg 009: Call of Justice 2,Movie,2 hr.,6.65,Unknown,"OLM Digital, Signal. MD","Action, Adventure, Mecha, Sci-Fi, Shounen","PG - Children
Cyborg 009: Call of Justice 2 is a Movie. Genre: Action, Adventure, Mecha, Sci-Fi, Shounen. Produced by Unknown, Studio: OLM Digital, Signal. MD.",2016
8413,33687,Cyborg 009: Call of Justice 3,Movie,2 hr.,6.67,Unknown,"OLM Digital, Signal. MD","Action, Adventure, Mecha, Sci-Fi, Shounen","PG - Children
Cyborg 009: Call of Justice 3 is a Movie. Genre: Action, Adventure, Mecha, Sci-Fi, Shounen. Produced by Unknown, Studio: OLM Digital, Signal. MD.",2016
8414,7956,Cybot Robocchi,TV,24 min. per ep.,6.13,Knack Productions,Unknown,"Comedy, Sci-Fi","G - All Ages
Cybot Robocchi is a TV. Genre: Comedy, Sci-Fi. Produced by Knack Productions, Studio: Unknown.",1982
8415,6760,Cynical Hysterie Hour: Henshin!,Movie,8 min.,5.1,Unknown,Unknown,Comedy,"G - All Ages
Cynical Hysterie Hour: Henshin! is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",1989
8416,6759,Cynical Hysterie Hour: Trip Coaster,Movie,8 min.,5.18,Unknown,Unknown,"Comedy, Slice of Life","G - All Ages
Cynical Hysterie Hour: Trip Coaster is a Movie. Genre: Comedy, Slice of Life. Produced by Unknown, Studio: Unknown.",1988
8417,6762,Cynical Hysterie Hour: Utakata no Uta,Movie,8 min.,5.53,Unknown,Unknown,Comedy,"G - All Ages
Cynical Hysterie Hour: Utakata no Uta is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",1989
8418,6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Movie,8 min.,5.56,Unknown,Unknown,Comedy,"G - All Ages
Cynical Hysterie Hour: Yoru wa Tanoshii is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",1989
8419,19905,"Dai-chan, Daisuki.",Movie,1 hr. 20 min.,6.55,"Tama Production, Tokyo MX",Unknown,"Drama, School, Slice of Life","G - All Ages
Dai-chan, Daisuki. is a Movie. Genre: Drama, School, Slice of Life. Produced by Tama Production, Tokyo MX, Studio: Unknown.",2007
8420,25081,Daisougen no Chiisana Tenshi Bush Baby Specials,Special,45 min. per ep.,5.65,Bandai Visual,Nippon Animation,"Adventure, Drama","G - All Ages
Daisougen no Chiisana Tenshi Bush Baby Specials is a Special. Genre: Adventure, Drama. Produced by Bandai Visual, Studio: Nippon Animation.",
8421,22329,Daisougen to Hakuba,OVA,30 min.,5.94,Shinano Kikaku,Toei Animation,"Adventure, Historical","G - All Ages
Daisougen to Hakuba is a OVA. Genre: Adventure, Historical. Produced by Shinano Kikaku, Studio: Toei Animation.",
8422,29469,Daisuki! Nendomama,TV,5 min. per ep.,5.83,NHK,Unknown,"Kids, Slice of Life, Fantasy","PG - Children
Daisuki! Nendomama is a TV. Genre: Kids, Slice of Life, Fantasy. Produced by NHK, Studio: Unknown.",1994
8423,18007,Dalam-iwa Goseumdochi,TV,20 min.,6.41,SEK Studios,Unknown,"Military, Historical","R - 17+ (violence & profanity)
Dalam-iwa Goseumdochi is a TV. Genre: Military, Historical. Produced by SEK Studios, Studio: Unknown.",1977
8424,16554,Dallyeola Majing-ga-X,Movie,2 hr.,3.75,Unknown,Unknown,"Mecha, Sci-Fi","Not Rated
Dallyeola Majing-ga-X is a Movie. Genre: Mecha, Sci-Fi. Produced by Unknown, Studio: Unknown.",
8425,10887,Dame Oyaji,TV,25 min. per ep.,6.32,TV Tokyo,Knack Productions,"Slice of Life, Comedy","PG-13 - Teens 13 or older
Dame Oyaji is a TV. Genre: Slice of Life, Comedy. Produced by TV Tokyo, Studio: Knack Productions.",1974
8426,8258,Damen&#039;s Walker,ONA,3 min. per ep.,6.18,Unknown,Kachidoki Studio,"Comedy, Romance","PG-13 - Teens 13 or older
Damen&#039;s Walker is a ONA. Genre: Comedy, Romance. Produced by Unknown, Studio: Kachidoki Studio.",2010
8427,17703,Danchi Tomoo,TV,24 min. per ep.,6.24,"NHK, Shogakukan Music &amp; Digital Entertainment",Unknown,"Comedy, Seinen","G - All Ages
Danchi Tomoo is a TV. Genre: Comedy, Seinen. Produced by NHK, Shogakukan Music &amp; Digital Entertainment, Studio: Unknown.",2013
8428,31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,Special,45 min.,4.43,NHK,Unknown,"Comedy, Seinen","G - All Ages
Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo is a Special. Genre: Comedy, Seinen. Produced by NHK, Studio: Unknown.",2015
8429,14631,Dangerous Jiisan Ja,OVA,30 min. per ep.,6.1,Unknown,J.C.Staff,"Comedy, Kids","G - All Ages
Dangerous Jiisan Ja is a OVA. Genre: Comedy, Kids. Produced by Unknown, Studio: J.C.Staff.",2012
8430,23799,Dango San Kyoudai Attoiuma Gekijou,TV,3 min. per ep.,7.35,NHK,Unknown,"Kids, Music","G - All Ages
Dango San Kyoudai Attoiuma Gekijou is a TV. Genre: Kids, Music. Produced by NHK, Studio: Unknown.",1999
8431,32858,Dareka no Santa Claus,Music,4 min.,5.55,Toy&#039;s Factory,Unknown,Music,"G - All Ages
Dareka no Santa Claus is a Music. Genre: Music. Produced by Toy&#039;s Factory, Studio: Unknown.",2014
8432,30958,Daruma-chan,OVA,14 min. per ep.,6.75,Unknown,Unknown,"Kids, Supernatural","G - All Ages
Daruma-chan is a OVA. Genre: Kids, Supernatural. Produced by Unknown, Studio: Unknown.",
8433,15971,Dasshutsu Gasshapon,ONA,3 min. per ep.,4.91,"Bandai, Kyotoma",Unknown,"Historical, Sci-Fi","PG-13 - Teens 13 or older
Dasshutsu Gasshapon is a ONA. Genre: Historical, Sci-Fi. Produced by Bandai, Kyotoma, Studio: Unknown.",
8434,16816,David and Goliath,Movie,1 hr. 15 min.,4.9,Unknown,Unknown,"Adventure, Historical, Kids","Not Rated
David and Goliath is a Movie. Genre: Adventure, Historical, Kids. Produced by Unknown, Studio: Unknown.",
8435,34060,Dead World,ONA,1 min.,3.6,Unknown,Unknown,Horror,"R - 17+ (violence & profanity)
Dead World is a ONA. Genre: Horror. Produced by Unknown, Studio: Unknown.",2016
8436,30893,Deban Desu Yo! Onigirizu,TV,5 min. per ep.,4.36,Nikkatsu,Production Reed,Comedy,"G - All Ages
Deban Desu Yo! Onigirizu is a TV. Genre: Comedy. Produced by Nikkatsu, Studio: Production Reed.",2015
8437,27551,Deko Boko Friends,TV,1 min.,6.13,NHK,Unknown,"Kids, Comedy","PG - Children
Deko Boko Friends is a TV. Genre: Kids, Comedy. Produced by NHK, Studio: Unknown.",2002
8438,23189,Dekoboko Shin Gachou: Meian no Shippai,Movie,5 min.,6.67,Unknown,Unknown,Comedy,"G - All Ages
Dekoboko Shin Gachou: Meian no Shippai is a Movie. Genre: Comedy. Produced by Unknown, Studio: Unknown.",2018
8439,31644,Deniroo&#039;s Circus,Special,1 min.,3.43,KOO-KI,Unknown,Comedy,"G - All Ages
Deniroo&#039;s Circus is a Special. Genre: Comedy. Produced by KOO-KI, Studio: Unknown.",
8440,23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,OVA,15 min. per ep.,5.13,Unknown,J.C.Staff,"Action, Comedy, Mecha, Parody, Sci-Fi","PG-13 - Teens 13 or older
Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels! is a OVA. Genre: Action, Comedy, Mecha, Parody, Sci-Fi. Produced by Unknown, Studio: J.C.Staff.",1998
8441,17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,OVA,1 hr. 15 min.,5.06,BEAM Entertainment,J.C.Staff,"Action, Mecha, Comedy, Sci-Fi, Drama","PG-13 - Teens 13 or older
Dennou Sentai Voogie&#039;s★Angel: Forever and Ever is a OVA. Genre: Action, Mecha, Comedy, Sci-Fi, Drama. Produced by BEAM Entertainment, Studio: J.C.Staff.",1999
8442,7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,TV,3 min. per ep.,6.17,"GDH, HoriPro, Kids Station, Pioneer LDC",Creators Dot Com,"Comedy, Sci-Fi","PG - Children
DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor is a TV. Genre: Comedy, Sci-Fi. Produced by GDH, HoriPro, Kids Station, Pioneer LDC, Studio: Creators Dot Com.",2003
8443,9869,Din Dong,Special,1 hr.,6.93,Postgal Workshop,Unknown,"Comedy, Parody","G - All Ages
Din Dong is a Special. Genre: Comedy, Parody. Produced by Postgal Workshop, Studio: Unknown.",
8444,31746,Dochamon Junior,TV,9 min. per ep.,4.91,Calf Studio,Unknown,"Comedy, Kids","G - All Ages
Dochamon Junior is a TV. Genre: Comedy, Kids. Produced by Calf Studio, Studio: Unknown.",2015
8445,34207,Dochamon Junior 2,TV,9 min. per ep.,6.33,Unknown,Calf Studio,"Comedy, Kids","G - All Ages
Dochamon Junior 2 is a TV. Genre: Comedy, Kids. Produced by Unknown, Studio: Calf Studio.",2016
8446,19121,Doctor Chichibuyama,TV,30 min. per ep.,5.63,"Pony Canyon, Fuji TV, Ashi Production",Production Reed,"Ecchi, Parody, Seinen","R+ - Mild Nudity
Doctor Chichibuyama is a TV. Genre: Ecchi, Parody, Seinen. Produced by Pony Canyon, Fuji TV, Ashi Production, Studio: Production Reed.",1988
8447,23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,Special,1 hr. 24 min.,5.29,Unknown,Toei Animation,"Adventure, Fantasy, Kids, Mystery, Sci-Fi","G - All Ages
Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!! is a Special. Genre: Adventure, Fantasy, Kids, Mystery, Sci-Fi. Produced by Unknown, Studio: Toei Animation.",1983
8448,18317,Dodani,Movie,1 hr. 10 min.,5.7,Unknown,Unknown,"Drama, School, Shounen, Slice of Life","Not Rated
Dodani is a Movie. Genre: Drama, School, Shounen, Slice of Life. Produced by Unknown, Studio: Unknown.",
8449,17665,Dohyou no Oni-tachi,Movie,1 hr. 35 min.,6.0,Unknown,Studio Deen,"Drama, Historical, Sports","Not Rated
Dohyou no Oni-tachi is a Movie. Genre: Drama, Historical, Sports. Produced by Unknown, Studio: Studio Deen.",1994
8450,3825,Dokaben,TV,25 min. per ep.,6.31,"Fuji TV, Tsuchida Productions",Nippon Animation,"Action, Sports, School, Shounen","PG-13 - Teens 13 or older
Dokaben is a TV. Genre: Action, Sports, School, Shounen. Produced by Fuji TV, Tsuchida Productions, Studio: Nippon Animation.",1976
